"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
3.790342969E0,-9.637773037E-3,9.504556656E-4,-1.195621490E-2
3.800362604E0,4.574656487E-3,3.247243166E-2,7.164001465E-3
3.810382239E0,4.233002663E-3,3.924471140E-2,3.530406952E-2
3.820413125E0,3.684878349E-3,2.671146393E-2,5.350875854E-2
3.830432760E0,1.005941629E-2,1.197797060E-2,7.139492035E-2
3.840452396E0,9.171426296E-3,9.616434574E-3,2.780056000E-2
3.850477604E0,5.928337574E-3,-6.201207638E-3,8.535385132E-3
3.860497291E0,5.038380623E-4,-6.709814072E-3,-1.266574860E-2
3.870516927E0,-2.325952053E-3,-6.586909294E-3,-2.637863159E-2
3.880534896E0,-3.381371498E-4,-1.113009453E-2,-2.337360382E-2
3.890554531E0,-5.048513412E-4,-1.537424326E-2,-8.609771729E-3
3.900574166E0,6.559252739E-3,-1.039540768E-2,-5.879402161E-3
3.910596979E0,2.266442776E-2,-3.506183624E-3,-3.245353699E-3
3.920616614E0,1.729214191E-2,-1.560533047E-2,4.047393799E-3
3.930636250E0,-4.475891590E-3,-8.613586426E-3,-5.464553833E-4
3.940629531E0,9.490728378E-3,5.558133125E-4,-2.711296082E-3
3.950649166E0,6.800591946E-3,4.865527153E-3,-1.425361633E-2
3.960668854E0,-2.848476171E-2,4.388213158E-3,-4.394531250E-3
3.970700260E0,-2.786219120E-2,3.969490528E-3,-1.117324829E-2
3.980719896E0,-1.056355238E-2,-8.009552956E-3,-3.680229187E-3
3.990739479E0,-6.369352341E-4,-5.495190620E-3,1.350402832E-3
4.000740156E0,1.123577356E-2,-2.985656261E-3,-7.840156555E-3
4.010759739E0,6.322145462E-3,1.844167709E-3,1.952171326E-3
4.020779375E0,-5.722284317E-3,-7.535696030E-3,-1.667976379E-2
4.030827135E0,3.627598286E-3,-1.440143585E-2,1.208591461E-2
4.040846771E0,-1.518189907E-2,-4.621386528E-3,2.725601196E-3
4.050866406E0,-5.203962326E-3,1.916307211E-2,-1.352214813E-2
4.060927187E0,-4.797697067E-3,2.110701799E-2,5.789756775E-3
4.070946823E0,-2.093648911E-2,2.270275354E-2,2.238941193E-2
4.080966458E0,-1.080578566E-2,2.652305365E-2,1.281166077E-2
4.090930729E0,1.072031260E-2,1.834398508E-2,1.984405518E-2
4.100950364E0,1.754552126E-2,1.538711786E-2,5.596160889E-3
4.110970000E0,-4.097938538E-3,2.236121893E-2,-1.308155060E-2
4.121007396E0,3.357529640E-3,2.240592241E-2,-2.668190002E-2
4.131027031E0,6.072044373E-3,1.073145866E-2,-9.437561035E-3
4.141046666E0,1.651525497E-3,1.590299606E-2,-1.365184784E-2
4.151071979E0,4.512012005E-3,-2.955198288E-4,-2.956771851E-2
4.161091614E0,-4.678249359E-3,-1.849365234E-2,-2.845764160E-3
4.171111250E0,7.209956646E-3,-2.000820637E-2,-1.382827759E-4
4.181130573E0,-2.818602324E-2,-2.191066742E-2,3.073310852E-2
4.191150208E0,-2.776992321E-2,-2.210438251E-2,3.276157379E-2
4.201169844E0,-1.334369183E-2,-4.860174656E-2,3.705978394E-2
4.211178698E0,4.858851433E-3,-5.361163616E-2,3.887271881E-2
4.221198281E0,1.100194454E-2,-3.924763203E-2,5.391120911E-3
4.231217969E0,2.849888802E-2,-3.334975243E-2,-5.096721649E-2
4.241221094E0,5.756735802E-3,-1.507580280E-2,-5.922031403E-2
4.251240781E0,-4.687309265E-3,-6.411552429E-3,-8.454322815E-3
4.261260364E0,-1.259177923E-2,5.674839020E-3,3.428173065E-2
4.271310260E0,3.186881542E-3,-9.578108788E-3,7.381725311E-2
4.281329896E0,-6.801605225E-3,-1.551175117E-2,5.853366852E-2
4.291349531E0,7.481575012E-3,-3.366351128E-3,-5.282306671E-2
4.301338021E0,9.817600250E-3,2.448844910E-2,-9.620571136E-2
4.311357604E0,2.990633249E-2,3.782379627E-2,-4.004001617E-2
4.321377239E0,4.553502798E-2,1.695418358E-2,5.028057098E-2
4.331426666E0,3.423285484E-2,-9.255766869E-3,4.747390747E-3
4.341446302E0,7.055699825E-3,-6.809830666E-3,-5.412769318E-2
4.351465885E0,-2.778422832E-2,-2.309095860E-2,-9.309005737E-2
4.361478177E0,-3.795456886E-2,-2.271330357E-2,-1.031255722E-1
4.371497760E0,-1.693183184E-2,-3.064429760E-2,-2.599620819E-2
4.381517448E0,8.706927299E-3,-2.806401253E-2,8.267021179E-2
4.391533958E0,3.657639027E-2,-2.624511719E-2,1.188354492E-1
4.401553594E0,2.107083797E-2,-2.147436142E-2,1.120567322E-1
4.411573229E0,-8.881151676E-3,-5.811691284E-3,8.198451996E-2
4.421567448E0,-2.159893513E-2,3.222000599E-2,3.140068054E-2
4.431587135E0,-4.296296835E-2,4.026055336E-2,2.656555176E-2
4.441606719E0,-4.948967695E-2,5.590403080E-2,7.219314575E-4
4.451658906E0,-2.514129877E-2,5.486989021E-2,-2.938270569E-2
4.461678489E0,-1.522701979E-2,4.887413979E-2,-1.427555084E-2
4.471698125E0,-1.521062851E-2,2.839100361E-2,-1.832389832E-2
4.481678750E0,-1.352965832E-3,1.681613922E-2,-8.292198181E-3
4.491698385E0,-7.089257240E-3,-2.600741386E-2,1.446723938E-3
4.501717969E0,5.703508854E-3,-4.018151760E-2,-5.024814606E-2
4.511738854E0,-4.597306252E-4,-6.593596935E-2,-1.867961884E-2
4.521758541E0,-6.250321865E-3,-7.745158672E-2,2.925872803E-3
4.531778177E0,-4.708945751E-3,-8.417916298E-2,2.181529999E-2
4.541815208E0,-1.747548580E-2,-3.879094124E-2,3.805160522E-2
4.551834791E0,-1.298570633E-2,-1.263201237E-2,3.290367126E-2
4.561854427E0,-1.480823755E-2,-2.186250687E-2,4.391670227E-3
4.571866094E0,-1.392108202E-2,-9.527325630E-3,1.642322540E-2
4.581885729E0,1.052254438E-2,5.177378654E-3,1.651191711E-2
4.591905364E0,8.443176746E-3,-1.316213608E-2,1.189613342E-2
4.601931406E0,-3.236949444E-3,1.256227493E-3,1.670265198E-2
4.611951041E0,1.060736179E-2,-3.968954086E-3,2.839183807E-2
4.621970677E0,4.910230637E-3,-2.192497253E-3,-7.246017456E-3
4.632000781E0,-1.767116785E-2,1.900911331E-3,-2.348613739E-2
4.642020416E0,-1.411420107E-2,3.139948845E-2,3.817844391E-2
4.652040000E0,-1.970016956E-2,3.915369511E-2,2.349090576E-2
4.662039114E0,-3.762781620E-3,2.862048149E-2,-6.619548798E-2
4.672058750E0,2.156418562E-2,1.162540913E-2,-7.898426056E-2
4.682078333E0,2.777737379E-2,1.098704338E-2,2.183914185E-4
4.692096927E0,3.640210629E-2,-2.189040184E-3,4.035186768E-2
4.702116562E0,1.172876358E-2,-2.042746544E-2,3.265094757E-2
4.712136146E0,-1.256674528E-2,-1.938199997E-2,1.096820831E-2
4.722175469E0,-2.697736025E-2,-8.579969406E-3,-5.599021912E-3
4.732195104E0,-2.420866489E-2,-6.961464882E-3,1.820945740E-2
4.742214687E0,-2.566933632E-3,1.857042313E-3,3.458309174E-2
4.752235625E0,1.142048836E-2,1.320493221E-2,3.622055054E-3
4.762255260E0,1.576370001E-2,5.835413933E-3,-1.265907288E-2
4.772274844E0,6.106436253E-3,-1.095342636E-2,-1.454639435E-2
4.782274479E0,1.982581615E-2,-1.563465595E-2,-2.583122253E-2
4.792294114E0,7.379531860E-3,-2.750897408E-2,3.838157654E-2
4.802313646E0,-1.903051138E-2,-3.944623470E-2,2.850818634E-2
4.812326562E0,-1.705151796E-2,-3.706276417E-2,7.009506226E-3
4.822346198E0,-3.175312281E-2,-3.491806984E-2,-4.747390747E-3
4.832365729E0,-4.124325514E-2,-2.810060978E-2,1.431369781E-2
4.842385937E0,-1.500284672E-2,-2.605378628E-2,-4.589080811E-3
4.852405521E0,-1.705121994E-2,-1.466929913E-2,-2.786731720E-2
4.862425104E0,6.555259228E-3,-3.929495811E-3,-2.728557587E-2
4.872445521E0,2.255070210E-2,-1.737570763E-2,-5.590438843E-3
4.882465104E0,1.025301218E-2,-1.899027824E-2,2.515411377E-2
4.892484687E0,5.210638046E-3,-1.110291481E-2,3.598213196E-3
4.902510260E0,-2.103960514E-2,-2.652859688E-2,8.336067200E-3
4.912529896E0,-1.614326239E-2,-2.019965649E-2,-1.285839081E-2
4.922549479E0,-2.533859015E-2,1.457846165E-2,-3.365516663E-2
4.932574479E0,-3.271579742E-3,6.354808807E-3,-1.641178131E-2
4.942594114E0,2.314507961E-3,-1.130735874E-2,5.474090576E-4
4.952613698E0,5.189120770E-3,-5.335450172E-3,-4.005432129E-3
4.962613958E0,5.133330822E-3,-1.967549324E-3,2.913570404E-2
4.972633541E0,-9.292423725E-3,1.541388035E-2,4.993152618E-2
4.982653125E0,-2.102667093E-2,2.418518066E-3,3.278160095E-2
4.992697864E0,-3.704226017E-2,-2.582430840E-3,6.602287292E-3
5.002717500E0,-2.903544903E-2,1.368010044E-2,-1.206588745E-2
5.012737083E0,-3.527528048E-2,1.313376427E-2,-2.177238464E-3
5.022766354E0,-1.542294025E-2,1.219177246E-2,-2.074813843E-2
5.032785989E0,-7.602810860E-3,-1.019203663E-2,-3.197574615E-2
5.042805573E0,1.890230179E-2,-2.303409576E-2,-1.950454712E-2
5.052824896E0,2.146148682E-2,-2.445149422E-2,-1.908016205E-2
5.062844479E0,4.414319992E-4,-2.866661549E-2,2.130317688E-2
5.072864062E0,-1.573866606E-2,-3.311443329E-2,4.212760925E-2
5.082887083E0,-6.009519100E-3,-3.534018993E-2,3.431320190E-2
5.092906666E0,-8.690714836E-3,-2.344822884E-2,3.365802765E-2
5.102926250E0,-1.961588860E-3,5.241155624E-3,7.175445557E-3
5.112929531E0,1.406699419E-2,-2.232730389E-2,-3.054714203E-2
5.122949114E0,-2.562999725E-4,-4.448533058E-3,-2.755355835E-2
5.132968750E0,-1.177400351E-2,-8.523702621E-3,-1.994705200E-2
5.142969062E0,-1.377958059E-2,-2.072989941E-2,3.682613373E-2
5.152988489E0,5.379319191E-3,-2.638947964E-2,6.666374207E-2
5.163007969E0,1.075005531E-2,-2.198946476E-2,9.002685547E-3
5.173044791E0,-6.890535355E-3,-1.099276543E-2,-8.037662506E-2
5.183064219E0,-3.379523754E-3,8.282303810E-3,-8.100414276E-2
5.193083698E0,3.151267767E-2,4.233121872E-4,1.940822601E-2
5.203087344E0,5.022543669E-2,-3.504157066E-2,1.037034988E-1
5.213106771E0,2.839356661E-2,-3.302013874E-2,1.697540283E-2
5.223126250E0,-5.918085575E-3,-1.656758785E-2,-8.937549591E-2
5.233181094E0,-3.329050541E-2,-2.096235752E-2,-1.302118301E-1
5.243200573E0,-2.198684216E-2,-3.228914738E-2,-9.969806671E-2
5.253220052E0,5.885124207E-3,-1.621544361E-2,-3.885269165E-3
5.263209739E0,1.436346769E-2,-1.618289948E-2,8.541202545E-2
5.273229166E0,1.727515459E-2,-2.880656719E-2,1.142110825E-1
5.283248698E0,7.683992386E-3,-1.275670528E-2,1.024932861E-1
5.293268281E0,-6.474971771E-3,-1.482045650E-2,6.519508362E-2
5.303287760E0,-8.465468884E-3,1.949250698E-2,3.571796417E-2
5.313307239E0,-1.964628696E-2,4.239654541E-2,3.746509552E-2
5.323319844E0,-2.336573601E-2,5.161464214E-2,2.281761169E-2
5.333339271E0,-2.214664221E-2,5.156552792E-2,-2.685260773E-2
5.343358802E0,-9.273231030E-3,3.487932682E-2,-5.453205109E-2
5.353399948E0,-1.570564508E-2,3.008890152E-2,-4.411506653E-2
5.363419427E0,-3.300666809E-3,3.415107727E-3,-5.722045898E-3
5.373438854E0,-5.505859852E-3,-9.580612183E-3,2.484130859E-2
5.383448802E0,3.749012947E-3,-4.642319679E-2,2.891254425E-2
5.393468229E0,-8.628785610E-3,-4.721999168E-2,7.016181946E-3
5.403487708E0,5.206465721E-3,-3.848636150E-2,-3.333187103E-2
5.413507708E0,1.425087452E-2,-4.417562485E-2,-2.122116089E-2
5.423527187E0,-1.190578938E-2,-3.611147404E-2,6.389617920E-5
5.433546666E0,-9.214043617E-3,-5.705547333E-2,2.092933655E-2
5.443582500E0,-1.664340496E-3,-4.714608192E-2,3.438377380E-2
5.453601979E0,-1.771223545E-2,-5.124962330E-2,9.984016418E-3
5.463621406E0,9.097278118E-3,-3.818893433E-2,-1.392173767E-2
5.473623177E0,2.373260260E-2,-3.434479237E-2,-2.324867249E-2
5.483642604E0,2.363210917E-2,2.447605133E-3,1.229476929E-2
5.493662083E0,1.598119736E-2,1.248431206E-2,1.187229156E-2
5.503690364E0,3.284394741E-3,2.690589428E-2,-2.716064453E-3
5.513709844E0,2.493143082E-3,6.640565395E-2,3.701400757E-2
5.523729323E0,-1.239210367E-2,6.449222565E-2,9.247493744E-2
5.533757969E0,-5.866229534E-3,5.832421780E-2,3.641033173E-2
5.543777448E0,-8.446633816E-3,3.256618977E-2,-9.620571136E-2
5.553796927E0,-3.669321537E-3,2.705538273E-2,-9.699153900E-2
5.563806198E0,1.788163185E-2,6.937861443E-3,3.424644470E-3
5.573825677E0,2.018773556E-2,-1.361918449E-2,-1.328945160E-2
5.583845156E0,1.095420122E-2,-1.081275940E-2,-5.802154541E-2
5.593863750E0,1.149183512E-2,-1.557683945E-2,-3.142166138E-2
5.603883229E0,1.419907808E-2,6.017684937E-4,4.104614258E-3
5.613902708E0,6.818890572E-3,-1.168608665E-2,6.490421295E-2
5.623908229E0,6.342649460E-3,-1.146638393E-2,8.000469208E-2
5.633927656E0,-3.749847412E-3,-1.068639755E-2,5.488586426E-2
5.643947135E0,-1.896619797E-3,-2.188801765E-3,3.968143463E-2
5.653982239E0,2.531468868E-3,-1.189053059E-2,-1.753997803E-2
5.664001823E0,4.899322987E-3,-1.139676571E-2,-5.252361298E-2
5.674021354E0,9.654879570E-3,-1.790678501E-2,-5.159759521E-2
5.684048854E0,4.719614983E-3,-2.001893520E-2,-3.662204742E-2
5.694068437E0,-2.760767937E-3,-3.256380558E-2,8.568763733E-3
5.704087969E0,-5.872309208E-3,-2.914190292E-2,2.464199066E-2
5.714116562E0,-9.236633778E-3,-3.310298920E-2,1.214599609E-2
5.724136146E0,-2.201277018E-2,-2.757906914E-2,-7.205963135E-3
5.734155677E0,-1.754641533E-2,-1.466214657E-2,-3.557014465E-2
5.744176198E0,1.080733538E-2,-1.608955860E-2,-1.164150238E-2
5.754195729E0,1.312834024E-2,-1.297831535E-2,2.469062805E-3
5.764215260E0,2.267396450E-2,-1.488244534E-2,1.632690430E-2
5.774230104E0,1.763111353E-2,-1.455748081E-2,1.343822479E-2
5.784249635E0,2.654004097E-2,-6.918191910E-3,-1.293182373E-2
5.794269219E0,1.892364025E-2,1.037216187E-2,-3.645896912E-2
5.804263125E0,-2.340078354E-4,1.115596294E-2,-5.407333374E-3
5.814282708E0,-1.918160915E-2,4.760146141E-3,-3.374958038E-2
5.824302239E0,-1.666438580E-2,1.667976379E-2,-2.402591705E-2
5.834316562E0,-6.792843342E-3,1.354146004E-2,-1.217365265E-2
5.844336146E0,-1.546168327E-2,1.920342445E-2,-7.629394531E-3
5.854355677E0,-1.692324877E-2,1.232850552E-2,-2.207088470E-2
5.864396875E0,-6.765007973E-3,2.176463604E-2,-1.276969910E-2
5.874416406E0,5.227506161E-3,7.555484772E-3,-1.305294037E-2
5.884435989E0,4.647970200E-4,7.566452026E-3,-6.286621094E-3
5.894444427E0,7.650852203E-4,4.583597183E-4,5.086898804E-3
5.904464010E0,-1.116275787E-3,-9.030103683E-3,-1.198291779E-2
5.914483541E0,3.815352917E-3,5.143165588E-3,-2.878761292E-2
5.924523958E0,8.544504642E-3,-1.385700703E-2,-3.354358673E-2
5.934543541E0,-8.222460747E-4,-3.442347050E-2,-9.907722473E-3
5.944563073E0,-1.443189383E-2,-4.256606102E-2,-7.799148560E-3
5.954561979E0,-2.291822433E-2,-2.931523323E-2,-9.975433350E-4
5.964581562E0,-1.487922668E-2,-2.837800980E-2,3.625774384E-2
5.974601094E0,-5.038678646E-3,-1.159310341E-2,7.515525818E-2
5.984651927E0,-4.991710186E-3,-2.601766586E-2,4.979228973E-2
5.994671458E0,4.357278347E-3,7.209777832E-4,-2.684974670E-2
6.004690989E0,1.840287447E-2,9.632110596E-3,-6.437873840E-2
6.014677344E0,1.378065348E-2,2.409732342E-2,-7.760715485E-2
6.024696927E0,7.054030895E-3,6.371736526E-4,-3.174877167E-2
6.034716458E0,-4.532814026E-3,2.642273903E-3,2.266025543E-2
6.044724062E0,7.420837879E-3,1.059055328E-2,8.309745789E-2
6.054743594E0,-1.569843292E-2,-1.467812061E-2,2.482795715E-2
6.064763177E0,-1.216268539E-2,-1.674234867E-2,-7.230091095E-2
6.074815312E0,-4.279851913E-3,3.174555302E-2,-1.017942429E-1
6.084834896E0,3.783798218E-2,1.080298424E-2,1.272106171E-2
6.094854427E0,5.914741755E-2,1.018643379E-3,8.277225494E-2
6.104879583E0,5.629914999E-2,-1.799941063E-3,1.035594940E-2
6.114899114E0,5.159974098E-3,-1.578271389E-2,-7.956123352E-2
6.124918646E0,-2.280193567E-2,-1.473510265E-2,-1.278171539E-1
6.134912760E0,-2.630174160E-3,-3.950428963E-2,-1.093015671E-1
6.144932344E0,1.008766890E-2,-3.679692745E-2,-3.942775726E-2
6.154951823E0,1.277405024E-2,-2.427947521E-2,4.082870483E-2
6.164991719E0,1.726949215E-2,5.809426308E-3,7.723331451E-2
6.175011302E0,-1.387763023E-2,-2.367854118E-3,7.063198090E-2
6.185030937E0,-3.024649620E-2,2.036350965E-2,8.065032959E-2
6.195023854E0,-3.210401535E-2,2.909278870E-2,6.937313080E-2
6.205043489E0,-2.678006887E-2,7.877981663E-2,5.133819580E-2
6.215063073E0,-1.699113846E-2,8.430188894E-2,1.725769043E-2
6.225109062E0,-9.357094765E-3,5.774933100E-2,-1.142501831E-2
6.235128646E0,7.648766041E-3,3.258645535E-2,-4.188346863E-2
6.245148281E0,7.404088974E-4,3.424745798E-2,-3.882980347E-2
6.255134427E0,-1.116400957E-2,1.960098743E-2,-1.699638367E-2
6.265154062E0,-1.179128885E-2,-1.883089542E-3,-2.382373810E-2
6.275173646E0,-3.182113171E-3,-1.375627518E-2,-2.585506439E-2
6.285217760E0,1.080214977E-3,-1.626747847E-2,-9.014129639E-3
6.295237344E0,1.529949903E-2,-3.086268902E-2,-1.364040375E-2
6.305256979E0,1.547634602E-2,-1.973700523E-2,-1.821136475E-2
6.315274687E0,3.832161427E-3,-1.386976242E-2,7.982254028E-4
6.325294323E0,-6.532073021E-4,-1.793432236E-2,1.944255829E-2
6.335313854E0,1.756131649E-3,-3.402215242E-2,2.595996857E-2
6.345347031E0,-2.984225750E-3,-3.352344036E-2,2.764129639E-2
6.355366666E0,-2.183848619E-2,-3.281372786E-2,1.283168793E-2
6.365386250E0,-1.939654350E-2,-1.548081636E-2,-1.820659637E-2
6.375385781E0,-2.729713917E-3,-1.270377636E-2,-8.710861206E-3
6.385405416E0,1.631319523E-2,8.708238602E-3,6.303787231E-4
6.395425000E0,2.110946178E-2,4.130780697E-3,-1.839733124E-2
6.405463021E0,3.310668468E-2,1.646196842E-2,-3.470516205E-2
6.415482604E0,2.140641212E-2,4.543584585E-2,5.802154541E-3
6.425502239E0,1.196056604E-2,5.058109760E-2,1.267433167E-2
6.435522864E0,-4.922688007E-3,4.131740332E-2,2.879810333E-2
6.445542448E0,-7.657229900E-3,2.263587713E-2,6.953239441E-3
6.455562083E0,-1.249879599E-2,2.566421032E-2,-4.509925842E-2
6.465558021E0,-1.699626446E-2,2.444911003E-2,-5.619430542E-2
6.475577656E0,-1.138645411E-2,2.811920643E-2,-5.057239532E-2
6.485597187E0,2.236634493E-2,1.750856638E-2,-4.740810394E-2
6.495609844E0,2.233785391E-2,1.372522116E-2,-1.374721527E-2
6.505629479E0,1.985245943E-2,2.136224508E-2,2.827644348E-3
6.515649062E0,3.860217333E-2,-2.098470926E-2,3.085803986E-2
6.525660104E0,2.385067940E-2,1.468712091E-2,3.718185425E-2
6.535679739E0,-2.736508846E-3,2.135556936E-2,4.101371765E-2
6.545699323E0,-1.944875717E-2,1.403588057E-2,1.890945435E-2
6.555752031E0,-2.876383066E-2,1.707428694E-2,-1.687049866E-2
6.565771666E0,-1.176226139E-2,-1.948475838E-4,-3.311347961E-2
6.575791198E0,-9.184658527E-3,-2.617031336E-2,-2.550506592E-2
6.585792916E0,-9.384989738E-3,-3.020203114E-2,-2.272415161E-2
6.595812552E0,6.639003754E-3,-3.626203537E-2,-1.291751862E-2
6.605832135E0,8.002042770E-3,-4.211133718E-2,-1.976108551E-2
6.615925469E0,1.173228025E-2,-2.912211418E-2,-1.001644135E-2
6.625945104E0,1.325893402E-2,-3.058230877E-2,6.631851196E-3
6.635964635E0,3.288805485E-3,1.051604748E-3,6.550788879E-3
6.645935260E0,-1.054877043E-2,6.204009056E-3,2.298545837E-2
6.655954844E0,-9.698390961E-3,6.396591663E-3,1.796340942E-2
6.665974479E0,-6.527721882E-3,9.211301804E-3,3.631591797E-3
6.675974323E0,-1.325082779E-2,3.031194210E-3,-4.340171814E-2
6.685993906E0,-1.228868961E-3,8.879423141E-3,-4.727077484E-2
6.696013437E0,5.889117718E-3,-8.812725544E-3,-2.987670898E-2
6.706049114E0,-5.899131298E-3,1.581025124E-2,1.309299469E-2
6.716068646E0,-3.288745880E-3,1.369506121E-2,4.824733734E-2
6.726088177E0,-5.255520344E-3,1.385349035E-2,3.572940826E-2
6.736077656E0,-7.308423519E-3,2.374386787E-2,4.227733612E-2
6.746097187E0,-6.957232952E-3,1.498943567E-2,2.520942688E-2
6.756116719E0,-1.360124350E-2,1.392781734E-2,1.318454742E-2
6.766137083E0,1.539665461E-2,1.810312271E-2,1.319408417E-2
6.776156666E0,5.875706673E-3,3.695768118E-2,-1.029968262E-2
6.786176198E0,1.055097580E-2,3.696399927E-2,-1.454353333E-2
6.796220989E0,-3.535568714E-3,3.473001719E-2,-3.752994537E-2
6.806240521E0,-7.830739021E-3,2.081489563E-2,-3.186798096E-2
6.816260052E0,2.241551876E-3,1.853173971E-2,-7.490158081E-3
6.826276198E0,-1.355004311E-2,6.303608418E-3,3.998088837E-2
6.836295729E0,-1.255655289E-2,9.877085686E-4,2.777194977E-2
6.846315260E0,-2.302110195E-3,-1.555567980E-2,-1.009368896E-2
6.856330416E0,-1.744389534E-3,-1.733410358E-2,-2.375507355E-2
6.866349896E0,3.388941288E-3,-3.513604403E-2,-6.069564819E-2
6.876369427E0,1.555633545E-2,-2.664422989E-2,-4.050350189E-2
6.886391354E0,-5.273878574E-3,-1.891976595E-2,-4.219055176E-3
6.896410833E0,-1.410961151E-2,-2.390968800E-2,1.018333435E-2
6.906430364E0,2.177864313E-2,-2.488237619E-2,3.603076935E-2
6.916427812E0,1.453089714E-2,1.131564379E-2,6.373977661E-2
6.926447344E0,9.676158428E-3,9.591460228E-3,2.038860321E-2
6.936466927E0,-4.664719105E-3,4.578769207E-3,-4.800796509E-2
6.946499271E0,-1.140391827E-2,1.497364044E-2,-5.391120911E-2
6.956518802E0,-1.534610987E-2,6.498277187E-3,-2.201271057E-2
6.966538333E0,-4.862546921E-4,-7.270812988E-3,3.281974792E-2
6.976579010E0,-4.867851734E-3,-1.707565784E-2,5.131435394E-2
6.986598541E0,-4.514813423E-3,-3.594279289E-3,3.649520874E-2
6.996618073E0,1.292157173E-2,-9.666681290E-4,-5.090427399E-2
7.006653229E0,7.026851177E-3,1.249581575E-2,-9.428691864E-2
7.016672760E0,1.708853245E-2,3.765302896E-2,-1.690006256E-2
7.026692291E0,4.206877947E-2,2.133530378E-2,5.900478363E-2
7.036710833E0,4.894942045E-2,-1.640582085E-2,4.640865326E-2
7.046730312E0,4.102170467E-3,-3.669202328E-2,-3.655719757E-2
7.056749896E0,-3.172582388E-2,-3.254222870E-2,-1.321334839E-1
7.066761354E0,-3.547894955E-2,-2.820444107E-2,-1.412782669E-1
7.076780885E0,-5.790889263E-3,-4.155540466E-2,-9.386062622E-2
7.086800364E0,7.038772106E-3,-2.381670475E-2,9.057998657E-3
7.096815000E0,2.646476030E-2,-1.221776009E-3,1.006269455E-1
7.106834583E0,3.089582920E-2,-1.285433769E-2,1.152057648E-1
7.116854114E0,6.825029850E-3,-2.601575851E-2,8.486461639E-2
7.126875833E0,-3.286546469E-2,7.015347481E-3,5.283355713E-2
7.136895416E0,-4.564678669E-2,3.849011660E-2,2.856254578E-2
7.146914948E0,-1.587849855E-2,5.204480886E-2,2.491950989E-3
7.156938177E0,3.971278667E-3,7.357662916E-2,-3.479671478E-2
7.166957708E0,4.696130753E-3,5.069357157E-2,-4.078197479E-2
7.176977187E0,2.658641338E-2,3.050053120E-2,-4.431724548E-2
7.186974062E0,3.127485514E-2,1.702451706E-2,1.097106934E-2
7.196993646E0,7.179021835E-3,-1.606917381E-2,2.753353119E-2
7.207013177E0,-7.540285587E-3,-2.549386024E-2,2.726650238E-2
7.217015156E0,-1.259076595E-2,-3.277456760E-2,5.777359009E-3
7.227034687E0,-2.665972710E-2,-4.448807240E-2,-1.767158508E-2
7.237054219E0,-2.162480354E-2,-3.925871849E-2,-5.246925354E-2
7.247073229E0,-9.599506855E-3,-3.699350357E-2,-1.140403748E-2
7.257092760E0,9.505748749E-3,-3.999698162E-2,2.187061310E-2
7.267112344E0,1.884764433E-2,-5.020344257E-2,-1.135158539E-2
7.277130625E0,2.325129509E-2,-4.374694824E-2,-1.577186584E-2
7.287150156E0,1.078069210E-2,-3.713357449E-2,-8.338928223E-3
7.297169739E0,7.682859898E-3,-2.561557293E-2,2.253246307E-2
7.307213229E0,7.000863552E-3,-2.391648293E-2,1.755237579E-2
7.317232760E0,-1.708483696E-2,-2.264535427E-2,1.732826233E-2
7.327252344E0,-9.962439537E-3,-4.860401154E-3,1.477146149E-2
7.337251094E0,-2.792656422E-3,1.277422905E-2,-6.549835205E-3
7.347270625E0,-9.953796864E-3,2.788519859E-2,5.018424988E-2
7.357290208E0,-2.915799618E-3,4.571473598E-2,3.305435181E-2
7.367328437E0,1.202046871E-3,4.287910461E-2,-4.916191101E-3
7.377347969E0,9.909451008E-3,4.029214382E-2,1.191520691E-2
7.387367552E0,1.157498360E-2,4.935860634E-2,-1.627254486E-2
7.397372552E0,1.352828741E-2,8.774876595E-3,-2.749633789E-2
7.407392083E0,6.392657757E-3,-5.644202232E-3,-2.443027496E-2
7.417411666E0,-1.710414886E-2,-1.537227631E-2,-1.202678680E-2
7.427425260E0,-1.432353258E-2,5.518198013E-4,2.479553223E-3
7.437444791E0,-7.253170013E-3,-9.989023209E-3,3.316879272E-2
7.447464375E0,2.085930109E-2,-1.480937004E-3,3.980541229E-2
7.457484791E0,-5.336046219E-3,2.744436264E-3,8.746147156E-3
7.467504323E0,-2.505242825E-3,2.822399139E-3,-3.818416595E-2
